Time, Vultures, Jackals, Hyenas, Lions, Carrion, Log10Carrion, JackalRemovalRate, HyenaRemovalRate, LionRemovalRate, VultureRemovalRate, DecayRate
10732,8.1936,0.17559,0.10805,0.025025,0.0022763,-2.6428,0.0015941,0.0066228,0.00022769,2.2514,0.00015934
10911,8.26,0.17558,0.10756,0.025025,0.0022526,-2.6473,0.0015775,0.0065256,0.00022532,2.2515,0.00015768
11090,8.324,0.17557,0.1071,0.025024,0.0022302,-2.6517,0.0015618,0.0064341,0.00022308,2.2516,0.00015612
11269,8.3857,0.17557,0.10667,0.025024,0.0022091,-2.6558,0.001547,0.0063478,0.00022096,2.2517,0.00015464
11448,8.4451,0.17556,0.10625,0.025023,0.0021891,-2.6597,0.001533,0.0062665,0.00021897,2.2518,0.00015324
11627,8.5023,0.17556,0.10585,0.025023,0.0021702,-2.6635,0.0015198,0.0061897,0.00021707,2.2519,0.00015192
11806,8.5574,0.17555,0.10547,0.025023,0.0021523,-2.6671,0.0015073,0.0061172,0.00021528,2.252,0.00015066
11985,8.6105,0.17555,0.1051,0.025022,0.0021354,-2.6705,0.0014954,0.0060486,0.00021358,2.2521,0.00014948
12164,8.6616,0.17554,0.10476,0.025022,0.0021193,-2.6738,0.0014841,0.0059838,0.00021197,2.2522,0.00014835
12343,8.7109,0.17554,0.10442,0.025022,0.002104,-2.6769,0.0014734,0.0059223,0.00021045,2.2522,0.00014728
12522,8.7583,0.17554,0.10411,0.025022,0.0020895,-2.68,0.0014632,0.0058641,0.00020899,2.2523,0.00014627
12701,8.804,0.17553,0.1038,0.025021,0.0020757,-2.6828,0.0014536,0.0058089,0.00020761,2.2524,0.0001453
12880,8.848,0.17553,0.10351,0.025021,0.0020626,-2.6856,0.0014444,0.0057565,0.0002063,2.2524,0.00014439
13059,8.8904,0.17553,0.10323,0.025021,0.0020502,-2.6882,0.0014357,0.0057067,0.00020506,2.2525,0.00014351
13238,8.9313,0.17552,0.10297,0.025021,0.0020383,-2.6907,0.0014274,0.0056595,0.00020387,2.2526,0.00014268
13417,8.9706,0.17552,0.10271,0.025021,0.002027,-2.6931,0.0014194,0.0056146,0.00020274,2.2526,0.00014189
13596,9.0085,0.17552,0.10247,0.025021,0.0020162,-2.6955,0.0014119,0.0055718,0.00020166,2.2527,0.00014114
13775,9.045,0.17551,0.10224,0.02502,0.002006,-2.6977,0.0014047,0.0055312,0.00020063,2.2527,0.00014042
13954,9.0801,0.17551,0.10201,0.02502,0.0019962,-2.6998,0.0013979,0.0054925,0.00019965,2.2528,0.00013973
14133,9.114,0.17551,0.1018,0.02502,0.0019869,-2.7018,0.0013913,0.0054556,0.00019872,2.2528,0.00013908
14312,9.1466,0.17551,0.1016,0.02502,0.0019779,-2.7038,0.0013851,0.0054205,0.00019783,2.2529,0.00013846
14491,9.178,0.17551,0.1014,0.02502,0.0019694,-2.7057,0.0013791,0.005387,0.00019698,2.2529,0.00013786
14670,9.2083,0.1755,0.10121,0.02502,0.0019613,-2.7075,0.0013734,0.0053551,0.00019616,2.2529,0.00013729
14849,9.2374,0.1755,0.10103,0.02502,0.0019535,-2.7092,0.001368,0.0053247,0.00019539,2.253,0.00013675
15028,9.2655,0.1755,0.10086,0.02502,0.0019461,-2.7108,0.0013628,0.0052956,0.00019464,2.253,0.00013623
15207,9.2925,0.1755,0.10069,0.025019,0.001939,-2.7124,0.0013578,0.0052679,0.00019393,2.253,0.00013573
15386,9.3185,0.1755,0.10054,0.025019,0.0019322,-2.7139,0.0013531,0.0052414,0.00019326,2.2531,0.00013526
15565,9.3436,0.17549,0.10038,0.025019,0.0019258,-2.7154,0.0013485,0.005216,0.00019261,2.2531,0.0001348
15744,9.3678,0.17549,0.10024,0.025019,0.0019195,-2.7168,0.0013442,0.0051919,0.00019198,2.2531,0.00013437
15923,9.391,0.17549,0.1001,0.025019,0.0019136,-2.7181,0.00134,0.0051687,0.00019139,2.2532,0.00013395
16102,9.4135,0.17549,0.099963,0.025019,0.0019079,-2.7194,0.001336,0.0051466,0.00019082,2.2532,0.00013355
16281,9.435,0.17549,0.099835,0.025019,0.0019025,-2.7207,0.0013322,0.0051255,0.00019028,2.2532,0.00013317
16460,9.4558,0.17549,0.099711,0.025019,0.0018972,-2.7219,0.0013285,0.0051053,0.00018975,2.2532,0.00013281
16639,9.4759,0.17548,0.099593,0.025019,0.0018922,-2.723,0.001325,0.0050859,0.00018925,2.2533,0.00013246
16818,9.4951,0.17548,0.099479,0.025019,0.0018875,-2.7241,0.0013217,0.0050674,0.00018877,2.2533,0.00013212
16997,9.5137,0.17548,0.09937,0.025019,0.0018829,-2.7252,0.0013185,0.0050496,0.00018831,2.2533,0.0001318
17176,9.5316,0.17548,0.099266,0.025019,0.0018785,-2.7262,0.0013154,0.0050327,0.00018787,2.2533,0.00013149
17355,9.5488,0.17548,0.099165,0.025019,0.0018742,-2.7272,0.0013124,0.0050164,0.00018745,2.2534,0.0001312
17534,9.5654,0.17548,0.099069,0.025019,0.0018702,-2.7281,0.0013096,0.0050008,0.00018705,2.2534,0.00013091
17713,9.5814,0.17548,0.098977,0.025019,0.0018663,-2.729,0.0013069,0.0049859,0.00018666,2.2534,0.00013064
17892,9.5968,0.17548,0.098888,0.025018,0.0018626,-2.7299,0.0013043,0.0049716,0.00018629,2.2534,0.00013038
18071,9.6117,0.17548,0.098803,0.025018,0.001859,-2.7307,0.0013018,0.0049579,0.00018593,2.2534,0.00013013
18250,9.6259,0.17547,0.098721,0.025018,0.0018556,-2.7315,0.0012994,0.0049447,0.00018559,2.2534,0.00012989
