Time, Vultures, Jackals, Hyenas, Lions, Carrion, Log10Carrion, JackalRemovalRate, HyenaRemovalRate, LionRemovalRate, VultureRemovalRate, DecayRate
0,0.09,0.35,0.19,0.05,0.0017,-2.7696,0.0023748,0.0087265,0.00033982,0.01963,0.000119
2.65,0.090209,0.35362,0.19016,0.050043,1.5977,0.2035,0.74216,0.81636,0.21162,0.10563,0.11184
5.3,0.090421,0.35836,0.19035,0.05011,2.0688,0.31572,0.81289,0.83589,0.2495,0.10599,0.14482
7.95,0.090633,0.36329,0.19054,0.050183,2.2645,0.35498,0.84409,0.84238,0.26357,0.10628,0.15852
10.6,0.090846,0.36829,0.19072,0.050259,2.3373,0.36871,0.86258,0.84509,0.26882,0.10654,0.16361
13.25,0.09106,0.37328,0.19091,0.050335,2.3489,0.37087,0.87537,0.84621,0.26999,0.10679,0.16443
15.9,0.091274,0.37825,0.1911,0.050411,2.3295,0.36726,0.88517,0.84656,0.26912,0.10704,0.16306
18.55,0.091488,0.38318,0.19129,0.050486,2.2946,0.3607,0.89329,0.84649,0.26719,0.10728,0.16062
21.2,0.091703,0.38806,0.19147,0.050561,2.2526,0.35268,0.90039,0.84621,0.26474,0.10753,0.15768
23.85,0.091919,0.39287,0.19166,0.050635,2.2079,0.34398,0.90685,0.8458,0.26204,0.10777,0.15455
26.5,0.092134,0.39763,0.19185,0.050707,2.1629,0.33503,0.91286,0.84534,0.25926,0.10802,0.1514
29.15,0.092351,0.40232,0.19204,0.050779,2.1187,0.32607,0.91854,0.84485,0.25646,0.10827,0.14831
31.8,0.092568,0.40694,0.19222,0.050849,2.0759,0.31721,0.92397,0.84435,0.2537,0.10851,0.14531
34.45,0.092785,0.41149,0.19241,0.050919,2.0348,0.30852,0.92917,0.84384,0.251,0.10876,0.14243
37.1,0.093003,0.41597,0.1926,0.050988,1.9953,0.30002,0.93416,0.84334,0.24837,0.10901,0.13967
39.75,0.093222,0.42038,0.19278,0.051055,1.9576,0.29173,0.93897,0.84285,0.24581,0.10926,0.13703
42.4,0.09344,0.42472,0.19297,0.051122,1.9216,0.28366,0.9436,0.84237,0.24332,0.1095,0.13451
45.05,0.09366,0.42898,0.19315,0.051188,1.8871,0.27579,0.94806,0.8419,0.24091,0.10975,0.1321
47.7,0.09388,0.43316,0.19334,0.051253,1.8542,0.26815,0.95235,0.84144,0.23857,0.11,0.12979
50.35,0.0941,0.43726,0.19352,0.051317,1.8227,0.26071,0.95647,0.841,0.23631,0.11025,0.12759
53,0.094321,0.44129,0.19371,0.05138,1.7926,0.25347,0.96044,0.84057,0.23412,0.11051,0.12548
55.65,0.094542,0.44524,0.19389,0.051443,1.7638,0.24644,0.96426,0.84015,0.23199,0.11076,0.12346
58.3,0.094764,0.44911,0.19408,0.051504,1.7362,0.23961,0.96793,0.83975,0.22994,0.11101,0.12154
60.95,0.094987,0.4529,0.19426,0.051565,1.7099,0.23297,0.97145,0.83937,0.22795,0.11126,0.11969
63.6,0.09521,0.45661,0.19445,0.051625,1.6847,0.22651,0.97483,0.839,0.22603,0.11152,0.11793
66.25,0.095433,0.46024,0.19463,0.051685,1.6605,0.22024,0.97808,0.83865,0.22418,0.11177,0.11624
68.9,0.095657,0.4638,0.19481,0.051744,1.6374,0.21415,0.9812,0.83831,0.22238,0.11203,0.11462
71.55,0.095881,0.46727,0.195,0.051802,1.6152,0.20824,0.98419,0.838,0.22064,0.11228,0.11307
74.2,0.096106,0.47067,0.19518,0.051859,1.594,0.20249,0.98706,0.8377,0.21897,0.11254,0.11158
76.85,0.096332,0.47398,0.19536,0.051916,1.5737,0.19691,0.98981,0.83742,0.21734,0.1128,0.11016
79.5,0.096557,0.47722,0.19555,0.051972,1.5542,0.19149,0.99244,0.83715,0.21578,0.11305,0.10879
82.15,0.096784,0.48038,0.19573,0.052027,1.5354,0.18623,0.99496,0.8369,0.21426,0.11331,0.10748
84.8,0.097011,0.48347,0.19591,0.052082,1.5175,0.18113,0.99737,0.83667,0.2128,0.11357,0.10622
87.45,0.097238,0.48648,0.1961,0.052136,1.5003,0.17616,0.99967,0.83646,0.21139,0.11383,0.10502
90.1,0.097466,0.48941,0.19628,0.05219,1.4837,0.17135,1.0019,0.83627,0.21002,0.11409,0.10386
92.75,0.097695,0.49227,0.19646,0.052243,1.4678,0.16667,1.004,0.83609,0.20871,0.11435,0.10275
95.4,0.097924,0.49506,0.19664,0.052296,1.4526,0.16213,1.006,0.83593,0.20743,0.11462,0.10168
98.05,0.098153,0.49777,0.19682,0.052348,1.4379,0.15772,1.0079,0.83579,0.2062,0.11488,0.10065
100.7,0.098384,0.50041,0.19701,0.0524,1.4238,0.15344,1.0097,0.83567,0.20501,0.11514,0.099664
103.35,0.098614,0.50298,0.19719,0.052451,1.4102,0.14929,1.0115,0.83556,0.20387,0.11541,0.098715
106,0.098845,0.50548,0.19737,0.052501,1.3972,0.14525,1.0131,0.83547,0.20276,0.11567,0.097802
108.65,0.099077,0.50791,0.19755,0.052551,1.3846,0.14133,1.0147,0.8354,0.20169,0.11594,0.096923
111.3,0.099309,0.51028,0.19773,0.052601,1.3725,0.13752,1.0162,0.83534,0.20066,0.1162,0.096077
113.95,0.099542,0.51258,0.19791,0.05265,1.3609,0.13383,1.0176,0.8353,0.19966,0.11647,0.095263
116.6,0.099775,0.51481,0.19809,0.052699,1.3497,0.13023,1.019,0.83528,0.19869,0.11674,0.094478
119.25,0.10001,0.51698,0.19827,0.052747,1.3389,0.12675,1.0202,0.83527,0.19776,0.117,0.093723
121.9,0.10024,0.51908,0.19846,0.052795,1.3285,0.12336,1.0215,0.83527,0.19686,0.11727,0.092994
124.55,0.10048,0.52113,0.19864,0.052843,1.3185,0.12007,1.0226,0.8353,0.19599,0.11754,0.092292
127.2,0.10071,0.52311,0.19882,0.05289,1.3088,0.11687,1.0237,0.83533,0.19515,0.11781,0.091615
129.85,0.10095,0.52504,0.199,0.052937,1.2994,0.11376,1.0247,0.83539,0.19434,0.11809,0.090961
132.5,0.10119,0.52691,0.19918,0.052983,1.2904,0.11074,1.0256,0.83545,0.19356,0.11836,0.090331
135.15,0.10142,0.52872,0.19936,0.053029,1.2817,0.1078,1.0265,0.83553,0.1928,0.11863,0.089722
137.8,0.10166,0.53047,0.19954,0.053075,1.2733,0.10495,1.0274,0.83563,0.19207,0.1189,0.089134
140.45,0.1019,0.53217,0.19972,0.05312,1.2652,0.10217,1.0282,0.83574,0.19136,0.11918,0.088566
143.1,0.10214,0.53382,0.1999,0.053165,1.2574,0.099473,1.0289,0.83586,0.19068,0.11945,0.088018
145.75,0.10238,0.53542,0.20008,0.05321,1.2498,0.096848,1.0296,0.83599,0.19001,0.11973,0.087488
148.4,0.10262,0.53696,0.20026,0.053254,1.2425,0.094296,1.0302,0.83614,0.18938,0.12,0.086975
151.05,0.10286,0.53846,0.20044,0.053298,1.2354,0.091812,1.0308,0.8363,0.18876,0.12028,0.086479
153.7,0.1031,0.53991,0.20062,0.053341,1.2286,0.089396,1.0314,0.83647,0.18816,0.12056,0.085999
156.35,0.10334,0.54131,0.2008,0.053385,1.2219,0.087045,1.0319,0.83665,0.18758,0.12084,0.085535
159,0.10358,0.54266,0.20098,0.053428,1.2155,0.084756,1.0323,0.83685,0.18702,0.12112,0.085085
161.65,0.10382,0.54397,0.20115,0.05347,1.2093,0.082528,1.0327,0.83705,0.18648,0.1214,0.08465
164.3,0.10407,0.54524,0.20133,0.053513,1.2033,0.080359,1.0331,0.83727,0.18596,0.12168,0.084228
166.95,0.10431,0.54647,0.20151,0.053555,1.1974,0.078246,1.0334,0.8375,0.18545,0.12196,0.083819
169.6,0.10455,0.54765,0.20169,0.053597,1.1918,0.076188,1.0337,0.83774,0.18496,0.12224,0.083423
172.25,0.1048,0.5488,0.20187,0.053638,1.1863,0.074183,1.034,0.83799,0.18449,0.12252,0.083039
174.9,0.10504,0.5499,0.20205,0.053679,1.1809,0.072228,1.0342,0.83824,0.18403,0.1228,0.082666
177.55,0.10529,0.55097,0.20223,0.05372,1.1758,0.070324,1.0344,0.83851,0.18358,0.12309,0.082304
180.2,0.10554,0.552,0.20241,0.053761,1.1708,0.068467,1.0346,0.83879,0.18315,0.12337,0.081953
182.85,0.10578,0.55299,0.20259,0.053802,1.1659,0.066656,1.0347,0.83908,0.18273,0.12366,0.081612
185.5,0.10603,0.55395,0.20277,0.053842,1.1612,0.064889,1.0348,0.83937,0.18233,0.12395,0.081281
188.15,0.10628,0.55488,0.20295,0.053882,1.1566,0.063166,1.0349,0.83967,0.18194,0.12423,0.080959
190.8,0.10653,0.55577,0.20312,0.053922,1.1521,0.061484,1.035,0.83999,0.18156,0.12452,0.080646
