Fraction,Vultures,Jackals,Hyenas,Lions,Carrion 1,Carrion 2,Eig 1,Eig 2,Eig 3,Eig 4,Eig 5,Eig 6
0,9.99537976151753,0.315814290591602,0.0928405785357233,0.036275166571068,0.00177027006244296,0,-1032.78536940186,-3.98275739875317,-0.00638449033258356,-0.00110169845601155,-0.000227398534063968,-0.000209824448317018
0.00200400801603206,9.97519220823268,0.316333875985475,0.0938741020509411,0.0362912696719631,0.00177027006244296,0.00113377895312141,-1030.71943798908,-3.97684603701303,-0.00639839765002991,-0.00110220725169717,-0.000231529514835585,-0.000209842425444869
0.00400801603206413,9.95500912631965,0.316849015125027,0.0948887280240516,0.0363072695065478,0.00177027006244296,0.00226110181939073,-1028.65345993063,-3.97028288410797,-0.0064120467416067,-0.00110270912946194,-0.000235513272590409,-0.000209853050408413
0.00601202404809619,9.93483028676531,0.317359972052416,0.0958853743285026,0.0363231735206426,0.00177027006244296,0.00338247891889032,-1026.58735973635,-3.96350898974559,-0.006425661504024,-0.00110320996344451,-0.000239471480714009,-0.000209859750814492
0.00801603206412826,9.9146554795588,0.317866989115776,0.0968648824232633,0.0363389885562979,0.00177027006244296,0.00449837953827456,-1024.5211647108,-3.95638723644646,-0.00643917720729492,-0.00110370809324945,-0.000243360923461417,-0.000209863926135038
0.0100200400801603,9.89448451070909,0.318370289756011,0.0978280297193169,0.0363547209294783,0.00177027006244296,0.00560923722769741,-1022.45487934823,-3.94894089679618,-0.00645260052641815,-0.0011042037208905,-0.000247183702734678,-0.000209866438037223
0.0120240480961924,9.87431720074897,0.318870080416677,0.0987755354682018,0.0363703764834227,0.00177027006244296,0.00671545343098449,-1020.38850780769,-3.94119137479841,-0.00646593761532571,-0.00110469703324241,-0.000250942051116804,-0.000209867804131484
0.0140280561122244,9.85415338325558,0.319366552284491,0.099708066677024,0.0363859606372338,0.00177027006244296,0.00781740079271515,-1018.32205394712,-3.93315840111511,-0.00647919416146951,-0.00110518820360327,-0.000254638197470262,-0.00020986835351251
0.0160320641282565,9.83399290355915,0.319859882807592,0.100626243271644,0.0364014784282542,0.00177027006244296,0.00891542604218885,-1016.25552135315,-3.92486020316692,-0.00649237543332305,-0.00110567739305662,-0.000258274307201762,-0.00020986830501132
0.0180360721442886,9.81383561761151,0.320350237025244,0.101530642621653,0.0364169345491712,0.00177027006244296,0.0100098525184893,-1014.1889133671,-3.91631365387475,-0.0065054863218808,-0.00110616475166348,-0.000261852456221407,-0.000209867809507326
0.0200400801603206,9.79368139099093,0.320837768736796,0.102421803521,0.0364323333806281,0.00177027006244296,0.0111009823896636,-1012.12223310803,-3.90753440222037,-0.00651853137705282,-0.00110665041950975,-0.000265374621046877,-0.000209866974177452
0.0220440881763527,9.77353009802359,0.32132262153299,0.103300229702238,0.0364476790199899,0.00177027006244296,0.0121890986100289,-1010.05548349288,-3.89853698825615,-0.00653151483969763,-0.00110713452762953,-0.000268842676930475,-0.000209865877073268
0.0240480961923848,9.75338162100556,0.321804929708895,0.104166392949496,0.0364629753068003,0.00177027006244296,0.0132744666523342,-1007.98866725452,-3.88933494475758,-0.00654444066991238,-0.00110761719882209,-0.000272258400019433,-0.000209864576245487
0.0260521042084168,9.73323584951146,0.322284819074642,0.105020735864807,0.0364782258453849,0.00177027006244296,0.0143573360455747,-1005.9217869576,-3.87994088735624,-0.00655731257209816,-0.0011080985483768,-0.000275623471500531,-0.000209863115650474
0.0280561122244489,9.71309267977841,0.322762407677571,0.105863674333834,0.0364934340249796,0.00177027006244296,0.015437941744405,-1003.85484501283,-3.87036659470059,-0.00657013401723673,-0.00110857868471855,-0.000278939482642702,-0.000209861529090036
0.030060120240481,9.69295201415531,0.323237806447331,0.106695599729994,0.036508603037707,0.00177027006244296,0.0165165053521037,-1001.78784368963,-3.8606230799527,-0.00658290826274576,-0.00110905770998391,-0.000282207940150541,-0.000209859842906555
0.032064128256513,9.67281376060937,0.323711119773725,0.107516880890128,0.036523735894676,0.00177027006244296,0.0175932362157444,-999.720785127567,-3.85072065473161,-0.00659563837022563,-0.00110953572053694,-0.000285430271509931,-0.000209858077868103
0.0340681362725451,9.65267783228271,0.324182446025664,0.108327865889999,0.0365388354404365,0.00177027006244296,0.018668332409485,-997.65367134653,-3.8406689864502,-0.00660832722136311,-0.00111001280743211,-0.00028860783015601,-0.000209856250514924
0.0360721442885772,9.63254414692401,0.324651878016853,0.109128884446908,0.0365539043656861,0.00177027006244296,0.0197419815966078,-995.586499192061,-3.8306623786266,-0.00662104283153417,-0.00111049030948855,-0.000291790360488824,-0.000209854339166448
0.0380761523046092,9.61241262721535,0.325119503428781,0.109920246097833,0.036568945220091,0.00177027006244296,0.0208143619104527,-993.51928220983,-3.8203346780834,-0.00663365463301733,-0.00111096572107511,-0.00029488079863548,-0.000209852424431747
0.0400801603206413,9.59228319939539,0.325585405197886,0.110702246492414,0.0365839604215016,0.00177027006244296,0.021885642568311,-991.452015368503,-3.80988353983106,-0.00664623301518222,-0.00111144045853298,-0.000297930186006415,-0.000209850480320436
0.0420841683366733,9.57215579367713,0.326049661851667,0.111475165194915,0.0365989522663432,0.00177027006244296,0.0229559845864919,-989.384700305128,-3.79931657820116,-0.00665878025927411,-0.00111191459512114,-0.00030093963768968,-0.000209848513982872
0.0440881763527054,9.55203034379703,0.326512347826717,0.112239267623397,0.0366139229382066,0.00177027006244296,0.024025541362563,-987.317338564313,-3.78864088348352,-0.00667129852681979,-0.00111238820057008,-0.000303910195411776,-0.000209846531324895
0.0460921843687375,9.53190678676987,0.326973533754486,0.112994806032292,0.0366288745157965,0.00177027006244296,0.0250944592159461,-985.24993161666,-3.7778631658816,-0.00668378986762592,-0.0011128613412934,-0.000306842856410004,-0.000209844537230343
0.0480961923847695,9.51178506266524,0.327433286721888,0.113742020408124,0.0366438089801796,0.00177027006244296,0.0261628778808308,-983.182480861851,-3.76698976489829,-0.00669625622762889,-0.00111333408062211,-0.000309738572241522,-0.000209842535753713
0.0501002004008016,9.49166511440327,0.32789167050939,0.114481139288479,0.0366587282214037,0.00177027006244296,0.0272309309563524,-981.114987633394,-3.75602667512609,-0.0067086994559987,-0.00111380647901376,-0.000312598251645397,-0.000209840530270606
0.0521042084168337,9.47154688756756,0.328348745808883,0.115212380511992,0.0366736340445541,0.00177027006244296,0.0282987463184755,-979.047453202944,-3.74497956984418,-0.00672112131162877,-0.00111427859424372,-0.000315422763194071,-0.000209838523596731
0.0541082164328657,9.45143033023362,0.328804570423419,0.115935951906342,0.0366885281753043,0.00177027006244296,0.0293664464974788,-976.979878784291,-3.73385382261831,-0.00673352346907644,-0.00111475048158046,-0.000318212937744517,-0.000209836518083893
0.0561122244488978,9.43131539281126,0.329259199450601,0.116652051920395,0.0367034122650113,0.00177027006244296,0.0304341490244775,-974.912265537007,-3.72265452710672,-0.00674590752400916,-0.00111522219394658,-0.00032096957070625,-0.000209834515697516
0.0581162324649299,9.41120202789953,0.329712685451234,0.117360870205944,0.0367182878954005,0.00177027006244296,0.031501966750023,-972.844614569811,-3.71138651524929,-0.00675827499820549,-0.00111569378206678,-0.000323693424141833,-0.000209832518080042
0.0601202404809619,9.39109019015314,0.330165078604667,0.118062588153867,0.0367331565828791,0.00177027006244296,0.0325700081374739,-970.77692694367,-3.7000543739969,-0.00677062734415403,-0.00111616529460415,-0.000326385228713507,-0.000209830526601831
0.062124248496994,9.37097983615905,0.33061642685206,0.118757379389012,0.0367480197825143,0.00177027006244296,0.0336383775335279,-968.709203674652,-3.6886624607202,-0.00678296594928897,-0.00111663677828588,-0.000329045685488821,-0.00020982854240449
0.064128256513026,9.35087092432256,0.331066776028725,0.119445410227605,0.0367628788917062,0.00177027006244296,0.0347071754180469,-966.641445736571,-3.67721491742192,-0.0067952921398962,-0.00111710827801926,-0.000331675467617615,-0.000209826566435528
0.0661322645290581,9.33076341476178,0.331516169986525,0.120126840100612,0.0367777352535847,0.00177027006244296,0.0357764986350719,-964.57365406344,-3.66571568386306,-0.00680760718472062,-0.00111757983699907,-0.000334275221890197,-0.000209824599477737
0.0681362725450902,9.31065726920996,0.331964650707237,0.120801821946097,0.0367925901601541,0.00177027006244296,0.0368464406067253,-962.505829551731,-3.6541685097018,-0.00681991229830186,-0.00111805149680693,-0.000336845570187186,-0.000209822642173857
0.0701402805611222,9.29055245092473,0.332412258407661,0.121470502573301,0.0368074448552089,0.00177027006244296,0.0379170915315202,-960.437973062474,-3.64257696573343,-0.00683220864406269,-0.00111852329750339,-0.000339387110829784,-0.000209820695046656
0.0721442885771543,9.27044892460395,0.332859031637223,0.122133023000905,0.0368223005370397,0.00177027006244296,0.0389885385684385,-958.370085423222,-3.63094445431052,-0.00684449733717196,-0.00111899527771346,-0.000341900419838116,-0.000209818758516681
0.0741482965931864,9.2503466563073,0.333305007368687,0.122789518771678,0.0368371583609482,0.00177027006244296,0.0400608660080029,-956.302167429862,-3.6192742190145,-0.00685677944720177,-0.00111946747470606,-0.000344386052105679,-0.000209816832916281
0.0761523046092184,9.2302456133834,0.333750221082581,0.123440120245483,0.0368520194415864,0.00177027006244296,0.0411341554314448,-954.2342198483,-3.60756935364254,-0.00686905600059637,-0.00111993992446792,-0.000346844542496037,-0.000209814918502769
0.0781563126252505,9.21014576440176,0.334194706845845,0.124084952872458,0.0368668848551363,0.00177027006244296,0.0422084858589613,-952.166243416057,-3.59583281056751,-0.00688132798296865,-0.00112041266177246,-0.000349276406868103,-0.00020981301546828
0.0801603206412826,9.19004707908939,0.334638497385186,0.12472413744796,0.0368817556413412,0.00177027006244296,0.0432839338879595,-950.098238843721,-3.58406740852304,-0.00689359634123868,-0.00112088572024392,-0.000351682143035537,-0.000209811123949124
0.0821643286573146,9.1699495282715,0.335081624155566,0.125357790350762,0.0368966328054021,0.00177027006244296,0.0443605738220982,-948.030206816337,-3.57227583986076,-0.00690586198562719,-0.0011213591324173,-0.000354062231665269,-0.000209809244033251
0.0841683366733467,9.14985308381611,0.3355241174042,0.125986023765812,0.0369115173197495,0.00177027006244296,0.0454384777918633,-945.962147994682,-3.56046067732221,-0.00691812579151556,-0.00112183292979432,-0.000356417137119861,-0.000209807375767079
0.0861723446893788,9.12975771858216,0.335966006230432,0.126608945892771,0.0369264101257004,0.00177027006244296,0.0465177158673444,-943.894063016477,-3.54862438036413,-0.00693038860118324,-0.00112230714289573,-0.000358747308247642,-0.000209805519161126
0.0881763527054108,9.10966340637091,0.336407318641805,0.127226661141419,0.036941312135009,0.00177027006244296,0.0475983561638158,-941.825952497511,-3.53676930107222,-0.00694265122543198,-0.0011227818013103,-0.000361053179124916,-0.000209803674194854
0.0901803607214429,9.08957012188043,0.336848081606601,0.127839270314932,0.0369562242313205,0.00177027006244296,0.0486804649406758,-939.757817032698,-3.52489768969513,-0.0069549144451057,-0.00112325693374074,-0.000363335169753364,-0.000209801840821104
0.0921843687374749,9.06947784066277,0.337288321103142,0.128446870781926,0.0369711472715333,0.00177027006244296,0.0497641066942455,-937.689657197074,-3.51301169982783,-0.00696717901251413,-0.0011237325680467,-0.000365593686716064,-0.000209800018969375
0.094188376753507,9.04938653908378,0.337728062166075,0.129049556638114,0.0369860820870788,0.00177027006244296,0.0508493442448834,-935.621473546722,-3.50111339327073,-0.00697944565276723,-0.00112420873128516,-0.000367829123795039,-0.000209798208549348
0.0961923847695391,9.0292961942854,0.33816732892986,0.129647418858321,0.0370010294851226,0.00177027006244296,0.0519362388188366,-933.553266619658,-3.48920474458866,-0.00699171506502725,-0.0011246854497484,-0.000370041862553036,-0.000209796409453731
0.0981963927855711,9.00920678415003,0.338606144669684,0.130240545439558,0.0370159902496946,0.00177027006244296,0.0530248501252092,-931.485036936654,-3.47728764539191,-0.00700398792368437,-0.00112516274899963,-0.000372232272882011,-0.00020979462156011
0.100200400801603,8.98911828726713,0.339044531839966,0.130829021535782,0.0370309651427519,0.00177027006244296,0.0541152364283986,-929.416785002004,-3.46536390835937,-0.00701626487946161,-0.00112564065390657,-0.000374400713520724,-0.00020979284473394
0.102204408817635,8.96903068290161,0.339482512110623,0.13141292958494,0.03704595490518,0.00177027006244296,0.0552074546163206,-927.348511304279,-3.4534352710223,-0.00702854656045369,-0.00112611918867301,-0.000376547532543351,-0.000209791078829258
0.104208416833667,8.94894395096411,0.339920106401273,0.131992349428808,0.0370609602577358,0.00177027006244296,0.0563015602647175,-925.280216316993,-3.44150339932573,-0.00704083357310518,-0.00112659837686864,-0.000378673067821222,-0.000209789323691643
0.106212424849699,8.92885807198289,0.340357334913491,0.132567358426143,0.0370759819019377,0.00177027006244296,0.0573976076978202,-923.21190049928,-3.42956989098306,-0.00705312650313149,-0.00112707824145707,-0.000380777647459364,-0.000209787579158134
0.108216432865731,8.90877302707731,0.340794217161275,0.133138031559578,0.0370910205209048,0.00177027006244296,0.0584956500456125,-921.143564296486,-3.41763627863796,-0.00706542591638722,-0.00112755880482235,-0.000382861590209657,-0.000209785845059717
0.110220440881764,8.88868879793274,0.341230771999814,0.133704441536694,0.0371060767801501,0.00177027006244296,0.0595957392979271,-919.075208140772,-3.40570403284708,-0.00707773235968499,-0.00112804008879399,-0.000384925205861826,-0.000209784121221535
0.112224448897796,8.86860536677683,0.34166701765271,0.134266658885641,0.0371211513283297,0.00177027006244296,0.0606979263555838,-917.006832451657,-3.39377456489535,-0.0070900463615685,-0.00112852211467058,-0.000386968795614102,-0.000209782407464315
0.114228456913828,8.84852271635707,0.342102971737711,0.134824752045668,0.0371362447979517,0.00177027006244296,0.0618022610787654,-914.938437636531,-3.38184922945524,-0.00710236843304261,-0.00112900490324219,-0.000388992652424406,-0.000209780703604971
0.11623246492986,8.82844082991952,0.342538651291087,0.135378787452889,0.0371513578060464,0.00177027006244296,0.0629087923328104,-912.870024091171,-3.3699293271002,-0.00711469906826338,-0.00112948847481145,-0.000390997061343611,-0.000209779009457492
0.118236472945892,8.80835969118861,0.342974072790719,0.135928829621593,0.0371664909548015,0.00177027006244296,0.0640175680315886,-910.801592200185,-3.35801610668181,-0.00712703874519067,-0.00112997284921367,-0.000392982299831832,-0.000209777324833391
0.120240480961924,8.78827928434807,0.343409252177988,0.136474941221363,0.0371816448321639,0.00177027006244296,0.0651286351786142,-908.733142337474,-3.34611076757947,-0.00713938792620573,-0.00113045804583573,-0.000394948638058801,-0.000209775649542122
0.122244488977956,8.76819959402278,0.34384420487853,0.137017183150287,0.0371968200124096,0.00177027006244296,0.0662420399060376,-906.664674866645,-3.33421446183076,-0.00715174705869597,-0.00113094408363414,-0.000396896339189314,-0.000209773983392427
0.124248496993988,8.74812060526149,0.344278945821949,0.13755561460448,0.0372120170566853,0.00177027006244296,0.0673578275116486,-904.596190141417,-3.32232829614988,-0.00716411657560894,-0.00113143098115205,-0.000398825659654638,-0.000209772326191119
0.12625250501002,8.72804230352052,0.344713489460525,0.138090293144155,0.0372272365135217,0.00177027006244296,0.0684760424940134,-902.527688505991,-3.31045333384145,-0.00717649689597775,-0.00113191875653549,-0.00040073684941075,-0.000209770677745349
0.128256513026052,8.70796467464817,0.345147849786996,0.138621274756444,0.0372424789193211,0.00177027006244296,0.0695967285858583,-900.459170295432,-3.29859059661579,-0.00718888842541918,-0.00113240742754871,-0.000402630152184059,-0.000209769037861645
0.130260521042084,8.68788770486991,0.34558204035147,0.139148613915165,0.0372577447988209,0.00177027006244296,0.0707199287858062,-898.390635835986,-3.28674106631197,-0.00720129155660659,-0.00113289701158882,-0.000404505805705468,-0.000209767406346534
0.132264529058116,8.6678113807743,0.346016074277503,0.139672363637716,0.0372730346655343,0.00177027006244296,0.0718456853885647,-896.322085445432,-3.27490568653419,-0.007213706669719,-0.00113338752569967,-0.000406364041933416,-0.000209765783006784
0.134268537074148,8.6477356892996,0.346449964277409,0.140192575539255,0.0372883490221693,0.00177027006244296,0.0729740400136555,-894.253519433381,-3.26308536420639,-0.00722613413286767,-0.00113387898658508,-0.000408205087266428,-0.000209764167649903
0.13627254509018,8.62766061772096,0.346883722666844,0.140709299884336,0.0373036883610274,0.00177027006244296,0.0741050336327714,-892.18493810157,-3.25128097105048,-0.00723857430250174,-0.00113437141062141,-0.000410029162745946,-0.000209762560083819
0.138276553106212,8.60758615363826,0.347317361378691,0.141222585636134,0.0373190531643836,0.00177027006244296,0.0752387065958409,-890.116341744163,-3.23949334499209,-0.00725102752379387,-0.00113486481386952,-0.000411836484249771,-0.000209760960117545
0.140280561122244,8.58751228496452,0.347750891976307,0.1417324805034,0.037334443904848,0.00177027006244296,0.076375098655872,-888.047730647997,-3.22772329149853,-0.00726349413100752,-0.0011353592120862,-0.000413627262676804,-0.000209759367560852
0.142284569138277,8.56743899991475,0.348184325666154,0.142239030985274,0.0373498610457105,0.00177027006244296,0.0775142489926468,-885.97910509286,-3.21597158485254,-0.00727597444784613,-0.00113585462073506,-0.000415401704123475,-0.00020975778222472
0.144288577154309,8.54736628699545,0.348617673309853,0.142742282414068,0.03736530504127,0.00177027006244296,0.0786561962353299,-883.910465351727,-3.20423896936568,-0.00728846878778624,-0.00113635105499683,-0.0004171600100523,-0.000209756203921284
0.146292585170341,8.52729413499445,0.349050945435692,0.143242278996146,0.0373807763371476,0.00177027006244296,0.0798009784840514,-881.841811690993,-3.19252616053472,-0.00730097745439461,-0.00113684852977936,-0.000418902377453071,-0.000209754632463829
0.148296593186373,8.5072225329713,0.349484152249621,0.143739063850977,0.0373962753705863,0.00177027006244296,0.080948633330521,-879.773144370711,-3.18083384614415,-0.00731350074163068,-0.00113734705972697,-0.000420628998996961,-0.000209753067667285
0.150300601202405,8.487151470248,0.349917303645754,0.144232679048488,0.0374118025707363,0.00177027006244296,0.0820991978777258,-877.704463644786,-3.16916268731793,-0.00732603893413504,-0.0011378466592295,-0.000422340063183977,-0.000209751509347662
0.152304609218437,8.46708093640022,0.350350409216417,0.144723165644787,0.0374273583589288,0.00177027006244296,0.0832527087587613,-875.6357697612,-3.15751331952313,-0.00733859230750483,-0.00113834734243096,-0.000424035754484113,-0.000209749957322746
0.154308617234469,8.44701092124884,0.350783478261755,0.145210563716355,0.0374429431489362,0.00177027006244296,0.0844092021548417,-873.567062962197,-3.14588635352816,-0.00735116112855652,-0.00113884912323769,-0.000425716253472487,-0.000209748411411331
0.156312625250501,8.42694141485185,0.351216519798924,0.145694912392771,0.0374585573472219,0.00177027006244296,0.0855687138125342,-871.498343484478,-3.13428237631805,-0.00736374565557694,-0.00113935201532631,-0.000427381736958799,-0.0002097468714342
0.158316633266533,8.40687240749665,0.351649542570897,0.146176249888069,0.0374742013531788,0.00177027006244296,0.0867312790602563,-869.42961155937,-3.12270195196901,-0.00737634613856335,-0.00113985603215122,-0.000429032378111382,-0.00020974533721346
0.160320641282565,8.38680388969262,0.35208255505489,0.146654613530772,0.0374898755593576,0.00177027006244296,0.0878969328240755,-867.360867413013,-3.11114562248446,-0.00738896281945261,-0.00114036118695178,-0.000430668346576127,-0.000209743808572695
0.162324649298597,8.366735852164,0.352515565470447,0.147130039792687,0.0375055803516852,0.00177027006244296,0.0890657096428475,-865.292111266514,-3.09961390859461,-0.00740159593234054,-0.00114086749275926,-0.000432289808590525,-0.000209742285337175
0.164328657314629,8.34666828584312,0.352948581787177,0.147602564316516,0.0375213161096739,0.00177027006244296,0.0902376436827268,-863.223343336113,-3.08810731052133,-0.00741424570369203,-0.00114137496240344,-0.000433896927093069,-0.000209740767333667
0.166332665330661,8.32660118186384,0.353381611732187,0.148072221942348,0.0375370832066219,0.00177027006244296,0.0914127687510797,-861.15456383333,-3.07662630871029,-0.0074269123525416,-0.0011418836085189,-0.000435489861828243,-0.000209739254390329
0.168336673346693,8.3065345315553,0.353814662797201,0.148539046733072,0.0375528820098051,0.00177027006244296,0.0925911183098335,-859.085772965113,-3.06517136453193,-0.00743959609068596,-0.00114239344355115,-0.000437068769447308,-0.00020973774633735
0.170340681362725,8.2864683264359,0.354247742245405,0.149003071998789,0.0375687128806616,0.00177027006244296,0.0937727254882857,-857.016970933978,-3.05374292095286,-0.00745229712286832,-0.00114290447976242,-0.000438633803605098,-0.000209736243005796
0.172344689378758,8.26640255820753,0.354680857118007,0.149464330320248,0.0375845761749679,0.00177027006244296,0.0949576230954033,-854.948157938144,-3.04234140317915,-0.00746501564695483,-0.00114341672923725,-0.000440185115052978,-0.000209734744228822
0.17434869739479,8.24633721875,0.355114014240549,0.149922853571361,0.0376004722430079,0.00177027006244296,0.0961458436316352,-852.879334171659,-3.03096721927302,-0.00747775185410412,-0.00114393020388784,-0.000441722851728202,-0.000209733249840527
0.176352705410822,8.22627230011576,0.355547220228964,0.150378672940847,0.0376164014297363,0.00177027006244296,0.0973374193002628,-850.81049982453,-3.01962076074412,-0.00749050592892958,-0.00114444491545922,-0.00044324715883978,-0.000209731759677292
0.178356713426854,8.20620779452475,0.355980481495403,0.150831818953037,0.0376323640749336,0.00177027006244296,0.0985323820183091,-848.741655082838,-3.00830240311666,-0.00750327804965517,-0.00114496087553419,-0.000444758178951055,-0.000209730273576129
0.180360721442886,8.18614369435946,0.356413804253837,0.151282321487888,0.0376483605133565,0.00177027006244296,0.0997307634270304,-846.672800128852,-2.99701250647371,-0.00751606838826514,-0.00114547809553802,-0.000446256052059123,-0.000209728791375869
